Incident number,Incident Occurred,Incident Reported,LATITUDE,LONGITUDE,NIB_CODE_DESC
2014479193,20140616 22:30,20140616 22:45,36.06983381,-86.63357723,Burglary/Breaking & Entering
2014480310,20140617 00:00,20140617 08:50,36.08974553,-86.7004868,Burglary/Breaking & Entering
2014483285,20140617 00:00,20140618 09:23,36.05751085,-86.71359344,Burglary/Breaking & Entering
2014479445,20140617 00:27,20140617 01:00,36.03552405,-86.77519057,Burglary/Breaking & Entering
2014479455,20140617 00:33,20140617 00:45,36.17033052,-86.7946234,Burglary/Breaking & Entering
2014479911,20140617 04:00,20140617 04:36,36.20761186,-86.83835396,Burglary/Breaking & Entering
2014481605,20140617 05:15,20140617 18:15,36.21176941,-86.59737267,Burglary/Breaking & Entering
2014490344,20140617 07:00,20140620 19:30,36.13623325,-86.78377349,Burglary/Breaking & Entering
2014482364,20140617 07:30,20140617 23:40,36.03822381,-86.64373286,Burglary/Breaking & Entering
2014483830,20140617 07:30,20140618 11:52,36.04959152,-86.74303127,Burglary/Breaking & Entering
2014481500,20140617 08:00,20140617 17:30,36.09050735,-86.61145449,Burglary/Breaking & Entering
2014482558,20140617 09:00,20140618 01:14,36.1655458,-86.8126734,Burglary/Breaking & Entering
2014480425,20140617 09:18,20140617 09:18,36.18923669,-86.72645964,Burglary/Breaking & Entering
2014480701,20140617 11:43,20140617 11:43,36.15000004,-86.83955759,Burglary/Breaking & Entering
2014482450,20140617 13:30,20140618 01:00,36.22757058,-86.77092447,Burglary/Breaking & Entering
2014481479,20140617 13:48,20140617 13:48,36.19261927,-86.74434042,Burglary/Breaking & Entering
2014481125,20140617 14:00,20140617 15:15,36.05079132,-86.69431804,Burglary/Breaking & Entering
2014481064,20140617 14:09,20140617 14:09,36.21493221,-86.73241046,Burglary/Breaking & Entering
2014481799,20140617 14:30,20140617 20:00,36.07393752,-86.5959607,Burglary/Breaking & Entering
2014482311,20140617 15:30,20140617 23:30,36.16722906,-86.74864883,Burglary/Breaking & Entering
2014481550,20140617 16:55,20140617 16:55,36.05917887,-86.73993385,Burglary/Breaking & Entering
2014486111,20140617 17:00,20140619 08:51,36.05906685,-86.7110801,Burglary/Breaking & Entering
2014482982,20140617 17:00,20140618 07:16,36.01511009,-86.66484518,Burglary/Breaking & Entering
2014483188,20140617 17:00,20140618 08:46,36.12217833,-86.77709639,Burglary/Breaking & Entering
2014482191,20140617 18:00,20140617 22:07,36.16089253,-86.81507502,Burglary/Breaking & Entering
2014481730,20140617 18:39,20140617 18:39,36.08641868,-86.93643711,Burglary/Breaking & Entering
2014483041,20140617 19:05,20140618 07:26,36.17532615,-86.78811714,Burglary/Breaking & Entering
2014482163,20140617 19:37,20140617 19:37,36.10738529,-86.72502027,Burglary/Breaking & Entering
2014484809,20140617 23:00,20140618 20:45,36.18035587,-86.80890462,Burglary/Breaking & Entering
2014484147,20140618 00:00,20140618 16:01,36.08310192,-86.65524101,Burglary/Breaking & Entering
2014484709,20140618 01:00,20140618 22:28,36.13784512,-86.78345412,Burglary/Breaking & Entering
2014484226,20140618 06:30,20140618 16:40,36.05963193,-86.73952192,Burglary/Breaking & Entering
2014485943,20140618 07:00,20140619 07:30,36.09557144,-86.61067435,Burglary/Breaking & Entering
2014490130,20140618 09:00,20140620 17:32,36.08018875,-86.63336877,Burglary/Breaking & Entering
2014483276,20140618 09:12,20140618 09:12,36.21936041,-86.7296884,Burglary/Breaking & Entering
2014485455,20140618 12:30,20140619 03:10,36.20736521,-86.59082471,Burglary/Breaking & Entering
2014483847,20140618 12:53,20140618 12:53,36.19601366,-86.72049583,Burglary/Breaking & Entering
2014490199,20140618 13:00,20140620 18:10,36.06707238,-86.69021725,Burglary/Breaking & Entering
2014485231,20140618 15:00,20140619 00:05,36.16803473,-86.73916342,Burglary/Breaking & Entering
2014492894,20140618 15:00,20140621 17:50,36.17976632,-86.61116651,Burglary/Breaking & Entering
2014484266,20140618 15:21,20140618 15:21,36.24082745,-86.67355061,Burglary/Breaking & Entering
2014483911,20140618 15:41,20140618 15:41,36.09160989,-86.64911049,Burglary/Breaking & Entering
2014486764,20140618 16:00,20140619 13:30,36.24256793,-86.67669878,Burglary/Breaking & Entering
2014484208,20140618 16:09,20140618 16:09,36.13609217,-86.78856074,Burglary/Breaking & Entering
2014485702,20140618 17:00,20140619 04:05,36.08172933,-86.71362485,Burglary/Breaking & Entering
2014485043,20140618 17:00,20140618 22:39,36.120744,-86.73732818,Burglary/Breaking & Entering
2014484541,20140618 17:23,20140618 17:23,36.24341172,-86.67710614,Burglary/Breaking & Entering
2014484509,20140618 17:51,20140618 18:10,36.1037797,-86.72112824,Burglary/Breaking & Entering
2014484978,20140618 19:53,20140618 19:53,36.07072854,-86.64204039,Burglary/Breaking & Entering
2014485104,20140618 21:00,20140618 23:49,36.28526031,-86.89602508,Burglary/Breaking & Entering
2014485966,20140619 00:00,20140619 07:45,36.21467197,-86.60420484,Burglary/Breaking & Entering
2014485297,20140619 00:15,20140619 20:31,36.18234775,-86.80640383,Burglary/Breaking & Entering
2014488622,20140619 01:11,20140620 01:30,36.06876921,-86.73000739,Burglary/Breaking & Entering
2014487235,20140619 07:00,20140619 16:50,36.16675229,-86.86209169,Burglary/Breaking & Entering
2014487997,20140619 07:30,20140619 21:30,36.18378297,-86.71091021,Burglary/Breaking & Entering
2014487292,20140619 07:30,20140619 18:30,36.21605669,-86.71575905,Burglary/Breaking & Entering
2014487004,20140619 08:00,20140619 16:30,36.21342202,-86.7350135,Burglary/Breaking & Entering
2014526023,20140619 09:00,20140703 19:15,36.33556852,-86.77857604,Burglary/Breaking & Entering
2014487674,20140619 09:30,20140619 19:22,36.0470982,-86.74285574,Burglary/Breaking & Entering
2014486494,20140619 10:00,20140619 11:30,36.11101244,-86.74736388,Burglary/Breaking & Entering
2014487073,20140619 10:50,20140619 16:24,36.32233514,-86.87024856,Burglary/Breaking & Entering
2014502978,20140619 12:00,20140625 09:00,36.12710254,-86.70720951,Burglary/Breaking & Entering
2014493726,20140619 13:00,20140622 00:31,36.20819115,-86.76300088,Burglary/Breaking & Entering
2014495943,20140619 18:00,20140622 21:20,36.2509765,-86.70173519,Burglary/Breaking & Entering
2014489076,20140619 20:00,20140620 06:07,36.1286771,-86.63346098,Burglary/Breaking & Entering
2014498087,20140619 20:00,20140623 16:30,36.140346,-86.78202588,Burglary/Breaking & Entering
2014495005,20140620 00:01,20140622 14:00,36.06707238,-86.69021725,Burglary/Breaking & Entering
2014492316,20140620 01:00,20140621 11:40,36.17450948,-86.61259988,Burglary/Breaking & Entering
2014488598,20140620 01:00,20140620 02:15,36.17720154,-86.75384237,Burglary/Breaking & Entering
2014490126,20140620 02:00,20140620 21:00,36.15050152,-86.83100678,Burglary/Breaking & Entering
2014488900,20140620 03:18,20140620 06:08,36.05861694,-86.69039037,Burglary/Breaking & Entering
2014488932,20140620 03:50,20140620 04:45,36.06265417,-86.71671856,Burglary/Breaking & Entering
2014488971,20140620 04:20,20140620 05:00,36.16916498,-86.68203225,Burglary/Breaking & Entering
2014489005,20140620 04:53,20140620 05:30,36.08075978,-86.69810969,Burglary/Breaking & Entering
2014489710,20140620 05:00,20140620 13:40,36.1380569,-86.78341557,Burglary/Breaking & Entering
2014509305,20140620 07:00,20140627 16:30,36.16520869,-86.85587854,Burglary/Breaking & Entering
2014489524,20140620 07:30,20140620 12:03,36.00357846,-86.6706248,Burglary/Breaking & Entering
2014519295,20140620 09:00,20140701 11:30,36.20111144,-86.72931038,Burglary/Breaking & Entering
2014491081,20140620 10:00,20140621 00:30,36.22893595,-86.69865479,Burglary/Breaking & Entering
2014490409,20140620 11:00,20140620 19:35,36.18699976,-86.74995708,Burglary/Breaking & Entering
2014490448,20140620 11:00,20140620 20:15,36.28550544,-86.78744871,Burglary/Breaking & Entering
2014489806,20140620 11:15,20140620 15:50,36.10257303,-86.89320563,Burglary/Breaking & Entering
2014494864,20140620 12:30,20140622 12:15,36.11222636,-86.74162662,Burglary/Breaking & Entering
2014492988,20140620 13:00,20140621 18:36,36.08997654,-86.64015506,Burglary/Breaking & Entering
2014490042,20140620 14:00,20140620 17:00,36.03814129,-86.65950086,Burglary/Breaking & Entering
2014490941,20140620 18:00,20140620 23:40,36.17093574,-86.74939191,Burglary/Breaking & Entering
2014493798,20140621 00:00,20140622 00:30,36.05657394,-86.68376231,Burglary/Breaking & Entering
2014491160,20140621 00:20,20140621 02:00,36.19450987,-86.74735071,Burglary/Breaking & Entering
2014491432,20140621 00:45,20140621 02:10,36.12141539,-86.74874508,Burglary/Breaking & Entering
2014491639,20140621 03:25,20140621 03:34,36.0980122,-86.73274041,Burglary/Breaking & Entering
2014493002,20140621 12:30,20140621 18:50,36.12134462,-86.92091787,Burglary/Breaking & Entering
2014493178,20140621 13:00,20140621 20:10,36.18487379,-86.73653144,Burglary/Breaking & Entering
2014492967,20140621 13:30,20140621 18:32,36.2056606,-86.72793199,Burglary/Breaking & Entering
2014493639,20140621 14:45,20140622 00:15,36.23594012,-86.78128352,Burglary/Breaking & Entering
2014580273,20140621 15:00,20140723 13:02,36.28209367,-86.70608214,Burglary/Breaking & Entering
2014493213,20140621 15:30,20140621 20:28,36.07963322,-86.60896129,Burglary/Breaking & Entering
2014493304,20140621 16:30,20140621 21:10,36.11931336,-86.88323285,Burglary/Breaking & Entering
2014494639,20140621 17:00,20140622 10:05,36.06661098,-86.71794528,Burglary/Breaking & Entering
2014500037,20140621 19:00,20140624 10:00,36.06682395,-86.59456067,Burglary/Breaking & Entering
2014493230,20140621 20:20,20140621 20:30,36.27465823,-86.68932145,Burglary/Breaking & Entering
2014493842,20140622 01:20,20140622 01:40,36.052525,-86.67296615,Burglary/Breaking & Entering
2014769754,20140622 06:00,20140924 12:38,36.27264492,-86.69456216,Burglary/Breaking & Entering
2014496177,20140622 07:30,20140622 23:20,36.02878307,-86.64914875,Burglary/Breaking & Entering
2014495186,20140622 10:00,20140622 15:25,36.17638338,-86.79779449,Burglary/Breaking & Entering
2014495024,20140622 13:15,20140622 14:40,36.21350948,-86.76255374,Burglary/Breaking & Entering
2014495393,20140622 14:37,20140622 14:37,36.26106826,-86.71264473,Burglary/Breaking & Entering
2014495579,20140622 17:56,20140622 17:56,36.13309042,-86.79887318,Burglary/Breaking & Entering
2014495591,20140622 18:03,20140622 18:03,36.18974477,-86.83759242,Burglary/Breaking & Entering
2014495570,20140622 18:15,20140622 18:50,36.23356692,-86.79430776,Burglary/Breaking & Entering
2014495755,20140622 19:13,20140622 19:13,36.26986497,-86.68348235,Burglary/Breaking & Entering
2014495832,20140622 20:00,20140622 20:00,36.1233108,-86.90174836,Burglary/Breaking & Entering
2014511542,20140622 21:00,20140628 13:30,36.18531513,-86.81897217,Burglary/Breaking & Entering
2014498606,20140622 23:45,20140623 20:20,36.12553205,-86.6981038,Burglary/Breaking & Entering
2014498879,20140623 06:20,20140623 22:10,36.26698922,-86.69019098,Burglary/Breaking & Entering
2014498465,20140623 07:30,20140623 19:20,36.18878736,-86.76928355,Burglary/Breaking & Entering
2014514502,20140623 09:00,20140629 17:25,36.24854204,-86.71542496,Burglary/Breaking & Entering
2014498085,20140623 09:40,20140623 16:00,36.09356624,-86.78697756,Burglary/Breaking & Entering
2014516884,20140623 10:00,20140630 13:00,36.13518142,-86.88688741,Burglary/Breaking & Entering
2014497643,20140623 10:25,20140623 12:20,36.05139579,-86.70188762,Burglary/Breaking & Entering
2014498362,20140623 12:00,20140623 18:15,36.13985031,-86.8342922,Burglary/Breaking & Entering
2014497805,20140623 13:39,20140623 13:39,36.08146242,-86.62566628,Burglary/Breaking & Entering
2014497970,20140623 15:17,20140623 15:17,36.10962631,-86.74094218,Burglary/Breaking & Entering
2014514530,20140623 15:30,20140623 21:55,36.17165899,-86.75893963,Burglary/Breaking & Entering
2014498689,20140623 16:00,20140623 16:00,36.07466862,-86.75389482,Burglary/Breaking & Entering
2014498228,20140623 16:47,20140623 16:47,36.1763624,-86.80467933,Burglary/Breaking & Entering
2014498557,20140623 17:13,20140623 17:13,36.1059302,-86.73800989,Burglary/Breaking & Entering
2014498285,20140623 17:17,20140623 17:17,36.10929829,-86.73843728,Burglary/Breaking & Entering
2014499414,20140623 18:00,20140624 10:25,36.20752916,-86.78443058,Burglary/Breaking & Entering
2014499272,20140623 18:15,20140624 02:30,36.08955027,-86.63400525,Burglary/Breaking & Entering
2014498650,20140623 18:43,20140623 18:43,36.10964707,-86.73350116,Burglary/Breaking & Entering
2014498807,20140623 20:00,20140623 21:43,36.16787886,-86.75502429,Burglary/Breaking & Entering
2014499738,20140623 21:00,20140624 08:35,36.12809677,-86.6982855,Burglary/Breaking & Entering
2014499030,20140623 23:17,20140623 23:17,36.16128269,-86.64575748,Burglary/Breaking & Entering
2014499240,20140624 01:30,20140624 10:40,36.07777386,-86.61644612,Burglary/Breaking & Entering
2014499412,20140624 02:30,20140624 04:00,36.05011073,-86.60609981,Burglary/Breaking & Entering
2014499483,20140624 04:12,20140624 05:10,36.10580497,-86.81383596,Burglary/Breaking & Entering
2014501894,20140624 09:00,20140624 22:11,36.16934402,-86.74246875,Burglary/Breaking & Entering
2014503660,20140624 09:00,20140625 15:03,36.17548404,-86.79836823,Burglary/Breaking & Entering
2014500225,20140624 09:40,20140624 11:20,36.17786789,-86.80590087,Burglary/Breaking & Entering
2014501581,20140624 10:30,20140624 20:50,36.34325611,-86.75226224,Burglary/Breaking & Entering
2014503201,20140624 10:30,20140625 10:42,36.26443244,-86.68087451,Burglary/Breaking & Entering
2014500142,20140624 10:30,20140624 10:40,36.2066451,-86.75855581,Burglary/Breaking & Entering
2014500616,20140624 11:30,20140624 13:46,36.25474578,-86.71064604,Burglary/Breaking & Entering
2014502108,20140624 11:45,20140625 01:00,36.23537925,-86.79064686,Burglary/Breaking & Entering
2014504488,20140624 12:05,20140625 21:00,36.23537925,-86.79064686,Burglary/Breaking & Entering
2014500423,20140624 12:13,20140624 12:13,36.25201499,-86.88233396,Burglary/Breaking & Entering
2014501459,20140624 12:30,20140624 19:50,36.06494597,-86.6459267,Burglary/Breaking & Entering
2014500697,20140624 14:13,20140624 14:13,36.13421192,-86.85952692,Burglary/Breaking & Entering
2014500942,20140624 14:37,20140624 14:37,36.13480344,-86.72420392,Burglary/Breaking & Entering
2014500865,20140624 14:42,20140624 14:42,36.1334106,-86.83990706,Burglary/Breaking & Entering
2014500919,20140624 15:42,20140624 15:42,36.15471422,-86.63806218,Burglary/Breaking & Entering
2014501950,20140624 20:00,20140624 23:10,36.17016213,-86.81737247,Burglary/Breaking & Entering
2014503012,20140624 20:00,20140625 09:40,36.25173139,-86.72828384,Burglary/Breaking & Entering
2014502242,20140624 22:00,20140625 01:40,36.24314509,-86.63567782,Burglary/Breaking & Entering
2014502976,20140624 23:00,20140625 09:19,36.20295005,-86.73234727,Burglary/Breaking & Entering
2014503053,20140625 00:00,20140625 11:00,36.18569571,-86.74761333,Burglary/Breaking & Entering
2014674638,20140625 01:00,20140825 07:11,36.08523252,-86.64782985,Burglary/Breaking & Entering
2014506073,20140625 01:00,20140626 10:30,36.09003366,-86.63922815,Burglary/Breaking & Entering
2014503574,20140625 08:00,20140625 13:47,36.22365589,-86.7636006,Burglary/Breaking & Entering
2014504667,20140625 09:00,20140625 21:53,36.09773165,-86.73415273,Burglary/Breaking & Entering
2014503451,20140625 12:06,20140625 12:06,36.24166247,-86.79887869,Burglary/Breaking & Entering
2014503476,20140625 12:29,20140625 12:29,36.28272158,-86.71793552,Burglary/Breaking & Entering
2014503794,20140625 14:00,20140625 16:00,36.08333645,-86.94277019,Burglary/Breaking & Entering
2014503772,20140625 15:40,20140625 15:40,36.09075984,-86.70743763,Burglary/Breaking & Entering
2014503953,20140625 16:50,20140625 16:50,36.0971031,-86.72680843,Burglary/Breaking & Entering
2014506412,20140625 17:00,20140626 13:30,36.15209165,-86.76545592,Burglary/Breaking & Entering
2014506184,20140625 17:00,20140626 13:30,36.15209165,-86.76545592,Burglary/Breaking & Entering
2014504010,20140625 17:17,20140625 17:17,36.15333232,-86.72408223,Burglary/Breaking & Entering
2014504088,20140625 17:43,20140625 17:43,36.26474333,-86.68709822,Burglary/Breaking & Entering
2014504212,20140625 18:03,20140625 18:03,36.26571446,-86.7505866,Burglary/Breaking & Entering
2014504132,20140625 18:10,20140625 18:10,36.16166044,-86.81932091,Burglary/Breaking & Entering
2014504166,20140625 18:26,20140625 18:26,36.17614274,-86.80466355,Burglary/Breaking & Entering
2014509776,20140625 23:00,20140627 20:10,36.2076686,-86.73565166,Burglary/Breaking & Entering
2014505690,20140625 23:00,20140626 08:29,36.31490146,-86.88431077,Burglary/Breaking & Entering
2014530802,20140626 00:00,20140705 20:00,36.20682113,-86.63470877,Burglary/Breaking & Entering
2014505207,20140626 00:30,20140626 03:00,36.08161919,-86.68815065,Burglary/Breaking & Entering
2014514417,20140626 01:00,20140629 16:22,36.24314509,-86.63567782,Burglary/Breaking & Entering
2014509404,20140626 06:00,20140627 17:23,36.15999596,-86.67605906,Burglary/Breaking & Entering
2014507008,20140626 07:00,20140626 19:30,36.09380692,-86.6430799,Burglary/Breaking & Entering
2014508587,20140626 07:30,20140627 08:30,36.20524474,-86.75976604,Burglary/Breaking & Entering
2014508657,20140626 08:00,20140627 09:30,36.13124092,-86.9864552,Burglary/Breaking & Entering
2014506647,20140626 08:30,20140626 15:50,36.24868174,-86.67146043,Burglary/Breaking & Entering
2014505395,20140626 09:17,20140626 09:56,36.31229157,-86.88284251,Burglary/Breaking & Entering
2014506552,20140626 10:00,20140626 15:20,36.2334616,-86.59083608,Burglary/Breaking & Entering
2014508588,20140626 10:20,20140627 08:25,36.18721996,-86.77039342,Burglary/Breaking & Entering
2014507130,20140626 12:30,20140626 19:26,36.21101355,-86.71800502,Burglary/Breaking & Entering
2014507619,20140626 13:40,20140626 22:40,36.21455893,-86.84154616,Burglary/Breaking & Entering
2014507463,20140626 14:00,20140626 22:17,36.13580227,-86.63932575,Burglary/Breaking & Entering
2014513313,20140626 16:00,20140629 06:35,36.05860044,-86.69876422,Burglary/Breaking & Entering
2014513480,20140626 18:30,20140629 09:00,36.07578883,-86.63995276,Burglary/Breaking & Entering
2014507390,20140626 20:06,20140626 21:07,36.25582381,-86.76700712,Burglary/Breaking & Entering
2014507523,20140626 21:00,20140626 21:53,36.1993085,-86.76236299,Burglary/Breaking & Entering
2014575262,20140627 00:00,20140721 20:30,36.13249206,-86.78582937,Burglary/Breaking & Entering
2014508317,20140627 03:00,20140627 05:00,36.14409509,-86.74790229,Burglary/Breaking & Entering
2014508271,20140627 03:30,20140627 03:50,36.04621614,-86.65780546,Burglary/Breaking & Entering
2014511805,20140627 06:00,20140628 17:30,36.25461631,-86.77113664,Burglary/Breaking & Entering
2014512363,20140627 09:00,20140628 21:45,36.1930412,-86.5921719,Burglary/Breaking & Entering
2014511561,20140627 11:00,20140628 13:35,36.18895808,-86.81811174,Burglary/Breaking & Entering
2014512214,20140627 11:20,20140628 19:52,36.0984999,-86.78108918,Burglary/Breaking & Entering
2014509946,20140627 13:00,20140627 21:00,36.09277038,-86.64272965,Burglary/Breaking & Entering
2014512296,20140627 17:25,20140628 20:40,36.12755962,-86.89376103,Burglary/Breaking & Entering
2014510189,20140627 18:00,20140627 22:39,36.05234606,-86.64026128,Burglary/Breaking & Entering
2014510455,20140627 21:00,20140628 00:30,36.2835975,-86.70351356,Burglary/Breaking & Entering
2014514168,20140628 00:00,20140629 14:20,36.13752664,-86.76197964,Burglary/Breaking & Entering
2014511250,20140628 00:01,20140628 09:49,36.0759905,-86.71826693,Burglary/Breaking & Entering
2014510540,20140628 01:00,20140628 02:00,36.25381056,-86.71638825,Burglary/Breaking & Entering
2014511201,20140628 02:30,20140628 10:00,36.15638094,-86.88463451,Burglary/Breaking & Entering
2014510817,20140628 04:00,20140628 04:42,36.21335042,-86.73142295,Burglary/Breaking & Entering
2014510892,20140628 04:24,20140628 05:45,36.08673623,-86.70305615,Burglary/Breaking & Entering
2014512100,20140628 13:00,20140628 20:18,36.2104816,-86.6291823,Burglary/Breaking & Entering
2014511575,20140628 13:39,20140628 13:39,36.05085403,-86.67456904,Burglary/Breaking & Entering
2014511667,20140628 13:53,20140628 13:53,36.16727696,-86.79902084,Burglary/Breaking & Entering
2014512107,20140628 15:00,20140628 19:28,36.26087357,-86.65480778,Burglary/Breaking & Entering
2014511824,20140628 15:26,20140628 15:26,36.08483228,-86.76187354,Burglary/Breaking & Entering
2014512112,20140628 15:45,20140628 19:23,36.2109183,-86.63392463,Burglary/Breaking & Entering
2014511859,20140628 16:36,20140628 16:36,36.18364498,-86.84605044,Burglary/Breaking & Entering
2014512240,20140628 18:59,20140628 18:59,36.20935555,-86.72149157,Burglary/Breaking & Entering
2014515083,20140628 20:00,20140629 22:23,36.25557568,-86.65360407,Burglary/Breaking & Entering
2014512308,20140628 20:10,20140628 20:10,36.2127429,-86.76648538,Burglary/Breaking & Entering
2014512575,20140628 23:03,20140628 23:03,36.14041233,-86.78576892,Burglary/Breaking & Entering
2014512779,20140628 23:16,20140628 23:16,36.13749258,-86.70664168,Burglary/Breaking & Entering
2014531901,20140628 23:30,20140706 06:00,36.18797369,-86.7641789,Burglary/Breaking & Entering
2014515379,20140629 00:00,20140630 01:10,36.07401269,-86.68954662,Burglary/Breaking & Entering
2014512972,20140629 02:42,20140629 02:42,36.06256267,-86.9242765,Burglary/Breaking & Entering
2014513225,20140629 05:09,20140629 05:09,36.17286908,-86.79333083,Burglary/Breaking & Entering
2014519331,20140629 06:00,20140701 11:39,36.06120768,-86.71973702,Burglary/Breaking & Entering
2014513659,20140629 06:27,20140629 06:27,36.29219618,-86.70292145,Burglary/Breaking & Entering
2014513720,20140629 08:26,20140629 08:26,36.19261202,-86.8321291,Burglary/Breaking & Entering
2014513590,20140629 09:24,20140629 09:24,36.14198116,-86.74946063,Burglary/Breaking & Entering
2014513646,20140629 10:11,20140629 10:11,36.16938032,-86.77983877,Burglary/Breaking & Entering
2014513887,20140629 11:42,20140629 11:42,36.25250666,-86.71530473,Burglary/Breaking & Entering
2014514633,20140629 13:00,20140629 18:30,36.16102533,-86.8428993,Burglary/Breaking & Entering
2014514299,20140629 15:12,20140629 15:12,36.021404,-86.72070568,Burglary/Breaking & Entering
2014514370,20140629 16:04,20140629 16:04,36.25643453,-86.68984809,Burglary/Breaking & Entering
2014517069,20140629 18:00,20140630 14:13,36.06083496,-86.64072215,Burglary/Breaking & Entering
2014515121,20140629 18:46,20140629 18:46,36.20831713,-86.76479862,Burglary/Breaking & Entering
2014514735,20140629 18:59,20140629 18:59,36.18721996,-86.77039342,Burglary/Breaking & Entering
2014519436,20140629 19:00,20140701 12:20,36.26336931,-86.76448524,Burglary/Breaking & Entering
2014515128,20140629 19:09,20140629 19:09,36.20194722,-86.73463601,Burglary/Breaking & Entering
2014515143,20140629 22:37,20140629 22:37,36.15167313,-86.82359754,Burglary/Breaking & Entering
2014515299,20140629 23:48,20140629 23:48,36.03918804,-86.72041707,Burglary/Breaking & Entering
2014516548,20140630 00:00,20140630 00:00,36.24755988,-86.64132245,Burglary/Breaking & Entering
2014515749,20140630 03:25,20140630 03:25,36.10322708,-86.87025445,Burglary/Breaking & Entering
2014515852,20140630 04:40,20140630 05:10,36.29430481,-86.69550198,Burglary/Breaking & Entering
2014518297,20140630 07:30,20140701 01:24,36.07112413,-86.57510909,Burglary/Breaking & Entering
2014516258,20140630 08:33,20140630 08:33,36.28492091,-86.92611366,Burglary/Breaking & Entering
2014517879,20140630 09:00,20140630 20:45,36.04260065,-86.66635375,Burglary/Breaking & Entering
2014516789,20140630 12:09,20140630 12:09,36.20056636,-86.72677015,Burglary/Breaking & Entering
2014517003,20140630 13:44,20140630 13:44,36.08069021,-86.64088567,Burglary/Breaking & Entering
2014517112,20140630 14:34,20140630 14:34,36.26328342,-86.69309279,Burglary/Breaking & Entering
2014517467,20140630 16:20,20140630 16:20,36.28926479,-86.73214413,Burglary/Breaking & Entering
2014517411,20140630 16:27,20140630 16:27,36.24930006,-86.67486724,Burglary/Breaking & Entering
2014517439,20140630 16:49,20140630 17:00,36.08255633,-86.79317684,Burglary/Breaking & Entering
2014517797,20140630 17:06,20140630 17:06,36.04278237,-86.72253333,Burglary/Breaking & Entering
2014520520,20140630 20:00,20140701 16:00,36.18880313,-86.62846478,Burglary/Breaking & Entering
2014517826,20140630 20:12,20140630 20:12,36.07361867,-86.67617679,Burglary/Breaking & Entering